"order_line","order_id","order_date","ship_date","ship_mode","customer_id","product_id","sales","quantity","discount","profit","customer_id-2","customer_name","segment","age","country","city","state","postal_code","region","product_id-2","category","sub_category","product_name"
4028,"CA-2017-139311","2017-08-11","2017-08-13","First Class","SF-20965","TEC-PH-10001557","153.584",2,"0.2","13.4386","SF-20965","Sylvia Foulston","Corporate",64,"United States","Dearborn","Michigan","48126","Central","TEC-PH-10001557","Technology","Phones","Pyle PMP37LED"
4029,"CA-2017-139311","2017-08-11","2017-08-13","First Class","SF-20965","OFF-BI-10004209","12.864",8,"0.8","-22.512","SF-20965","Sylvia Foulston","Corporate",64,"United States","Dearborn","Michigan","48126","Central","OFF-BI-10004209","Office Supplies","Binders","Fellowes Twister Kit  Gray/Clear  3/pkg"
4030,"CA-2017-124296","2017-12-24","2017-12-28","Standard Class","CS-12355","TEC-MA-10003183","479.97",3,"0","239.985","CS-12355","Christine Sundaresam","Consumer",63,"United States","Roswell","Georgia","30076","South","TEC-MA-10003183","Technology","Machines","DYMO CardScan Personal V9 Business Card Scanner"
4031,"CA-2017-124296","2017-12-24","2017-12-28","Standard Class","CS-12355","FUR-CH-10002439","232.88",4,"0","60.5488","CS-12355","Christine Sundaresam","Consumer",63,"United States","Roswell","Georgia","30076","South","FUR-CH-10002439","Furniture","Chairs","Iceberg Nesting Folding Chair  19w x 6d x 43h"
4032,"CA-2016-169957","2016-09-26","2016-09-30","Standard Class","SN-20710","OFF-AP-10000576","236.88",6,"0","66.3264","SN-20710","Steve Nguyen","Home Office",46,"United States","Houston","Texas","77041","Central","OFF-AP-10000576","Office Supplies","Appliances","Belkin 7 Outlet SurgeMaster II"
4033,"CA-2016-169957","2016-09-26","2016-09-30","Standard Class","SN-20710","OFF-PA-10004040","29.9",5,"0","14.651","SN-20710","Steve Nguyen","Home Office",46,"United States","Houston","Texas","77041","Central","OFF-PA-10004040","Office Supplies","Paper","Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)"
4034,"CA-2016-169957","2016-09-26","2016-09-30","Standard Class","SN-20710","TEC-AC-10003063","100",4,"0","21","SN-20710","Steve Nguyen","Home Office",46,"United States","Houston","Texas","77041","Central","TEC-AC-10003063","Technology","Accessories","Micro Innovations USB RF Wireless Keyboard with Mouse"
4035,"US-2016-108777","2016-12-12","2016-12-12","Same Day","JM-15655","OFF-BI-10003982","18.693",3,"0.7","-14.3313","JM-15655","Jim Mitchum","Corporate",28,"United States","Bridgeton","New Jersey","8302","East","OFF-BI-10003982","Office Supplies","Binders","Wilson Jones Century Plastic Molded Ring Binders"
4036,"US-2016-108777","2016-12-12","2016-12-12","Same Day","JM-15655","TEC-AC-10002567","383.952",6,"0.2","76.7904","JM-15655","Jim Mitchum","Corporate",28,"United States","Bridgeton","New Jersey","8302","East","TEC-AC-10002567","Technology","Accessories","Logitech G602 Wireless Gaming Mouse"
4037,"CA-2015-148859","2015-12-28","2016-01-01","Standard Class","FH-14350","OFF-ST-10004950","24.816",2,"0.2","1.551","FH-14350","Fred Harton","Consumer",45,"United States","Seattle","Washington","98105","West","OFF-ST-10004950","Office Supplies","Storage","Acco Perma 3000 Stacking Storage Drawers"
4038,"CA-2014-110786","2014-12-29","2015-01-02","Standard Class","AJ-10795","FUR-FU-10000550","24.9",5,"0","8.217","AJ-10795","Anthony Johnson","Corporate",27,"United States","Saint Petersburg","Florida","33710","South","FUR-FU-10000550","Furniture","Furnishings","Stacking Trays by OIC"
4039,"CA-2014-110786","2014-12-29","2015-01-02","Standard Class","AJ-10795","OFF-PA-10000528","21.12",4,"0","9.504","AJ-10795","Anthony Johnson","Corporate",27,"United States","Saint Petersburg","Florida","33710","South","OFF-PA-10000528","Office Supplies","Paper","Xerox 1981"
4040,"CA-2014-110786","2014-12-29","2015-01-02","Standard Class","AJ-10795","TEC-MA-10003183","767.952",6,"0.2","287.982","AJ-10795","Anthony Johnson","Corporate",27,"United States","Saint Petersburg","Florida","33710","South","TEC-MA-10003183","Technology","Machines","DYMO CardScan Personal V9 Business Card Scanner"
4041,"CA-2014-110786","2014-12-29","2015-01-02","Standard Class","AJ-10795","OFF-BI-10003305","14.352",3,"0.2","4.6644","AJ-10795","Anthony Johnson","Corporate",27,"United States","Saint Petersburg","Florida","33710","South","OFF-BI-10003305","Office Supplies","Binders","Avery Hanging File Binders"
4042,"CA-2014-110786","2014-12-29","2015-01-02","Standard Class","AJ-10795","TEC-PH-10001425","191.976",3,"0.2","19.1976","AJ-10795","Anthony Johnson","Corporate",27,"United States","Saint Petersburg","Florida","33710","South","TEC-PH-10001425","Technology","Phones","Mophie Juice Pack Helium for iPhone"
4043,"CA-2014-110786","2014-12-29","2015-01-02","Standard Class","AJ-10795","OFF-LA-10001474","274.77",9,"0","126.3942","AJ-10795","Anthony Johnson","Corporate",27,"United States","Saint Petersburg","Florida","33710","South","OFF-LA-10001474","Office Supplies","Labels","Avery 477"
4044,"CA-2014-110786","2014-12-29","2015-01-02","Standard Class","AJ-10795","FUR-FU-10000672","70.56",6,"0","23.9904","AJ-10795","Anthony Johnson","Corporate",27,"United States","Saint Petersburg","Florida","33710","South","FUR-FU-10000672","Furniture","Furnishings","Executive Impressions 10 Spectator Wall Clock"
4045,"CA-2015-137750","2015-06-25","2015-06-30","Standard Class","JF-15565","FUR-FU-10001979","204.85",5,"0","57.358","JF-15565","Jill Fjeld","Consumer",36,"United States","Dallas","Texas","75081","Central","FUR-FU-10001979","Furniture","Furnishings","Dana Halogen Swing-Arm Architect Lamp"
4046,"CA-2015-136378","2015-04-02","2015-04-07","Standard Class","CS-11845","OFF-BI-10003707","9.156",3,"0.8","-13.734","CS-11845","Cari Sayre","Corporate",24,"United States","Seattle","Washington","98105","West","OFF-BI-10003707","Office Supplies","Binders","Aluminum Screw Posts"
4047,"CA-2017-100356","2017-10-21","2017-10-25","Standard Class","SP-20920","OFF-AP-10002191","23.992",2,"0.8","-62.3792","SP-20920","Susan Pistek","Consumer",37,"United States","Los Angeles","California","90036","West","OFF-AP-10002191","Office Supplies","Appliances","Belkin 8 Outlet SurgeMaster II Gold Surge Protector"
4048,"US-2015-166520","2015-07-16","2015-07-19","First Class","KE-16420","OFF-PA-10000501","80.88",3,"0","39.6312","KE-16420","Katrina Edelman","Corporate",53,"United States","Bristol","Tennessee","37620","South","OFF-PA-10000501","Office Supplies","Paper","Petty Cash Envelope"
4049,"US-2015-166520","2015-07-16","2015-07-19","First Class","KE-16420","TEC-AC-10001990","599.9",10,"0","191.968","KE-16420","Katrina Edelman","Corporate",53,"United States","Bristol","Tennessee","37620","South","TEC-AC-10001990","Technology","Accessories","Kensington Orbit Wireless Mobile Trackball for PC and Mac"
4050,"CA-2017-136350","2017-06-24","2017-06-26","Second Class","GA-14515","FUR-FU-10003601","276.69",3,"0","49.8042","GA-14515","George Ashbrook","Consumer",42,"United States","San Francisco","California","94122","West","FUR-FU-10003601","Furniture","Furnishings","Deflect-o RollaMat Studded  Beveled Mat for Medium Pile Carpeting"
4051,"CA-2017-136350","2017-06-24","2017-06-26","Second Class","GA-14515","FUR-CH-10001891","172.764",2,"0.1","32.6332","GA-14515","George Ashbrook","Consumer",42,"United States","San Francisco","California","94122","West","FUR-CH-10001891","Furniture","Chairs","Global Deluxe Office Fabric Chairs"
4052,"CA-2014-122931","2014-09-29","2014-10-03","Standard Class","SM-20950","OFF-AR-10003469","4.224",3,"0.2","1.4784","SM-20950","Suzanne McNair","Corporate",54,"United States","Greenville","North Carolina","27834","South","OFF-AR-10003469","Office Supplies","Art","Nontoxic Chalk"
4053,"CA-2014-122931","2014-09-29","2014-10-03","Standard Class","SM-20950","FUR-TA-10004175","409.272",2,"0.4","-81.8544","SM-20950","Suzanne McNair","Corporate",54,"United States","Greenville","North Carolina","27834","South","FUR-TA-10004175","Furniture","Tables","Hon 30 x 60 Table with Locking Drawer"
4054,"CA-2014-122931","2014-09-29","2014-10-03","Standard Class","SM-20950","OFF-LA-10002945","55.44",11,"0.2","18.018","SM-20950","Suzanne McNair","Corporate",54,"United States","Greenville","North Carolina","27834","South","OFF-LA-10002945","Office Supplies","Labels","Permanent Self-Adhesive File Folder Labels for Typewriters  1 1/8 x 3 1/2  White"
4055,"CA-2014-122931","2014-09-29","2014-10-03","Standard Class","SM-20950","OFF-PA-10000533","20.928",4,"0.2","6.8016","SM-20950","Suzanne McNair","Corporate",54,"United States","Greenville","North Carolina","27834","South","OFF-PA-10000533","Office Supplies","Paper","Southworth Parchment Paper & Envelopes"
4056,"CA-2014-122931","2014-09-29","2014-10-03","Standard Class","SM-20950","OFF-ST-10004459","1801.632",6,"0.2","-337.806","SM-20950","Suzanne McNair","Corporate",54,"United States","Greenville","North Carolina","27834","South","OFF-ST-10004459","Office Supplies","Storage","Tennsco Single-Tier Lockers"
4057,"CA-2014-122931","2014-09-29","2014-10-03","Standard Class","SM-20950","FUR-TA-10004147","67.176",1,"0.4","-20.1528","SM-20950","Suzanne McNair","Corporate",54,"United States","Greenville","North Carolina","27834","South","FUR-TA-10004147","Furniture","Tables","Hon 4060 Series Tables"
4058,"CA-2014-163034","2014-11-24","2014-11-28","Standard Class","DK-12985","OFF-ST-10000046","646.2",5,"0.2","-8.0775","DK-12985","Darren Koutras","Consumer",58,"United States","Henderson","Kentucky","42420","South","OFF-ST-10000046","Office Supplies","Storage","Fellowes Super Stor/Drawer Files"
4059,"CA-2015-124058","2015-11-20","2015-11-24","Standard Class","LC-16885","TEC-PH-10004774","72.744",7,"0.2","-15.4581","LC-16885","Lena Creighton","Consumer",31,"United States","Roseville","California","95661","West","TEC-PH-10004774","Technology","Phones","Gear Head AU3700S Headset"
4060,"CA-2015-124058","2015-11-20","2015-11-24","Standard Class","LC-16885","FUR-CH-10000595","572.16",3,"0.2","35.76","LC-16885","Lena Creighton","Consumer",31,"United States","Roseville","California","95661","West","FUR-CH-10000595","Furniture","Chairs","Safco Contoured Stacking Chairs"
4061,"CA-2016-129196","2016-11-01","2016-11-07","Standard Class","XP-21865","TEC-AC-10002473","68.112",3,"0.2","17.8794","XP-21865","Xylona Preis","Consumer",32,"United States","San Diego","California","92024","West","TEC-AC-10002473","Technology","Accessories","Maxell 4.7GB DVD-R"
4062,"US-2015-138716","2015-09-17","2015-09-20","First Class","CS-11845","OFF-BI-10001628","25.032",3,"0.2","7.8225","CS-11845","Cari Sayre","Corporate",24,"United States","Seattle","Washington","98105","West","OFF-BI-10001628","Office Supplies","Binders","Acco Data Flex Cable Posts For Top & Bottom Load Binders  6 Capacity"
4063,"US-2016-122182","2016-03-10","2016-03-14","Standard Class","BD-11770","TEC-AC-10002800","39.992",1,"0.2","7.4985","BD-11770","Bryan Davis","Consumer",50,"United States","Houston","Texas","77070","Central","TEC-AC-10002800","Technology","Accessories","Plantronics Audio 478 Stereo USB Headset"
4064,"US-2014-130358","2014-06-23","2014-06-26","First Class","DL-13330","OFF-AR-10002766","20.016",9,"0.2","1.7514","DL-13330","Denise Leinenbach","Consumer",69,"United States","Las Cruces","New Mexico","88001","West","OFF-AR-10002766","Office Supplies","Art","Prang Drawing Pencil Set"
4065,"US-2014-130358","2014-06-23","2014-06-26","First Class","DL-13330","OFF-SU-10002522","3.104",1,"0.2","0.3492","DL-13330","Denise Leinenbach","Consumer",69,"United States","Las Cruces","New Mexico","88001","West","OFF-SU-10002522","Office Supplies","Supplies","Acme Kleen Earth Office Shears"
4066,"CA-2014-102673","2014-11-01","2014-11-05","Standard Class","KH-16630","OFF-FA-10003021","7.52",5,"0.2","1.41","KH-16630","Ken Heidel","Corporate",34,"United States","San Antonio","Texas","78207","Central","OFF-FA-10003021","Office Supplies","Fasteners","Staples"
4067,"CA-2014-102673","2014-11-01","2014-11-05","Standard Class","KH-16630","OFF-AR-10000634","10.272",3,"0.2","0.8988","KH-16630","Ken Heidel","Corporate",34,"United States","San Antonio","Texas","78207","Central","OFF-AR-10000634","Office Supplies","Art","Newell 320"
4068,"CA-2014-102673","2014-11-01","2014-11-05","Standard Class","KH-16630","OFF-LA-10001771","47.808",12,"0.2","15.5376","KH-16630","Ken Heidel","Corporate",34,"United States","San Antonio","Texas","78207","Central","OFF-LA-10001771","Office Supplies","Labels","Avery 513"
4069,"CA-2014-102673","2014-11-01","2014-11-05","Standard Class","KH-16630","TEC-PH-10004434","978.84",9,"0.2","110.1195","KH-16630","Ken Heidel","Corporate",34,"United States","San Antonio","Texas","78207","Central","TEC-PH-10004434","Technology","Phones","Cisco IP Phone 7961G VoIP phone - Dark gray"
4070,"CA-2016-145303","2016-08-28","2016-08-31","First Class","TP-21415","OFF-BI-10000050","13.14",9,"0.8","-21.681","TP-21415","Tom Prescott","Consumer",52,"United States","Seattle","Washington","98115","West","OFF-BI-10000050","Office Supplies","Binders","Angle-D Binders with Locking Rings  Label Holders"
4071,"CA-2016-145303","2016-08-28","2016-08-31","First Class","TP-21415","OFF-BI-10002414","10.024",4,"0.8","-16.5396","TP-21415","Tom Prescott","Consumer",52,"United States","Seattle","Washington","98115","West","OFF-BI-10002414","Office Supplies","Binders","GBC ProClick Spines for 32-Hole Punch"
4072,"CA-2016-145303","2016-08-28","2016-08-31","First Class","TP-21415","FUR-BO-10003159","156.3728",2,"0.32","-52.8908","TP-21415","Tom Prescott","Consumer",52,"United States","Seattle","Washington","98115","West","FUR-BO-10003159","Furniture","Bookcases","Sauder Camden County Collection Libraries  Planked Cherry Finish"
4073,"CA-2015-156104","2015-12-06","2015-12-08","Second Class","NP-18685","TEC-CO-10002095","999.98",2,"0","449.991","NP-18685","Nora Pelletier","Home Office",42,"United States","Niagara Falls","New York","14304","East","TEC-CO-10002095","Technology","Copiers","Hewlett Packard 610 Color Digital Copier / Printer"
4074,"US-2015-164308","2015-09-24","2015-09-27","First Class","SC-20680","TEC-PH-10004120","821.94",6,"0","213.7044","SC-20680","Steve Carroll","Home Office",31,"United States","Columbus","Georgia","31907","South","TEC-PH-10004120","Technology","Phones","AT&T 1080 Phone"
4075,"CA-2017-108112","2017-11-15","2017-11-20","Standard Class","DK-12895","FUR-FU-10003553","220.064",4,"0.2","55.016","DK-12895","Dana Kaydos","Consumer",47,"United States","Kenosha","Wisconsin","53142","Central","FUR-FU-10003553","Furniture","Furnishings","Howard Miller 13-1/2 Diameter Rosebrook Wall Clock"
4076,"CA-2017-108112","2017-11-15","2017-11-20","Standard Class","DK-12895","FUR-FU-10001488","339.136",4,"0.2","0","DK-12895","Dana Kaydos","Consumer",47,"United States","Kenosha","Wisconsin","53142","Central","FUR-FU-10001488","Furniture","Furnishings","Tenex 46 x 60 Computer Anti-Static Chairmat  Rectangular Shaped"
4077,"CA-2015-100685","2015-12-19","2015-12-21","Second Class","SM-20950","OFF-BI-10003094","7.04",2,"0","3.3088","SM-20950","Suzanne McNair","Corporate",54,"United States","Greenville","North Carolina","27834","South","OFF-BI-10003094","Office Supplies","Binders","Self-Adhesive Ring Binder Labels"
4078,"CA-2015-100685","2015-12-19","2015-12-21","Second Class","SM-20950","OFF-FA-10003472","5.04",4,"0","0.2016","SM-20950","Suzanne McNair","Corporate",54,"United States","Greenville","North Carolina","27834","South","OFF-FA-10003472","Office Supplies","Fasteners","Bagged Rubber Bands"
4079,"CA-2015-100685","2015-12-19","2015-12-21","Second Class","SM-20950","OFF-PA-10001289","116.28",3,"0","56.9772","SM-20950","Suzanne McNair","Corporate",54,"United States","Greenville","North Carolina","27834","South","OFF-PA-10001289","Office Supplies","Paper","White Computer Printout Paper by Universal"
4080,"CA-2015-165414","2015-12-21","2015-12-24","First Class","LS-17245","TEC-PH-10002293","47.976",3,"0.2","4.7976","LS-17245","Lynn Smith","Consumer",59,"United States","Gladstone","Missouri","64118","Central","TEC-PH-10002293","Technology","Phones","Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5"
4081,"CA-2016-140417","2016-09-25","2016-09-29","Standard Class","KE-16420","OFF-PA-10000380","60.048",9,"0.2","22.518","KE-16420","Katrina Edelman","Corporate",53,"United States","Bristol","Tennessee","37620","South","OFF-PA-10000380","Office Supplies","Paper","REDIFORM Incoming/Outgoing Call Register  11 X 8 1/2  100 Messages"
4082,"CA-2016-140417","2016-09-25","2016-09-29","Standard Class","KE-16420","OFF-BI-10004828","5.022",1,"0.7","-3.5154","KE-16420","Katrina Edelman","Corporate",53,"United States","Bristol","Tennessee","37620","South","OFF-BI-10004828","Office Supplies","Binders","GBC Poly Designer Binding Covers"
4083,"US-2017-151316","2017-06-24","2017-06-30","Standard Class","MC-17635","OFF-BI-10004632","182.994",3,"0.8","-320.2395","MC-17635","Matthew Clasen","Corporate",49,"United States","Saint Louis","Missouri","63116","Central","OFF-BI-10004632","Office Supplies","Binders","Ibico Hi-Tech Manual Binding System"
